complaint_id,nps_score,nps_segment,product,date_received,submitted_via,company_response_to_consumer,timely_response
1835569,9,Promoter,Personal loan,03/16/2016,Web,Closed with non-monetary relief,Yes
1807404,10,Promoter,Credit card or prepaid card,02/27/2016,Web,Closed with monetary relief,Yes
1807890,7,Passive,Mortgage,02/28/2016,Web,Closed with explanation,Yes
1825062,6,Detractor,Personal loan,03/10/2016,Web,Closed with explanation,Yes
1816940,10,Promoter,Credit card or prepaid card,03/06/2016,Web,Closed with monetary relief,Yes
1678469,10,Promoter,Mortgage,12/01/2015,Web,Closed with monetary relief,Yes
1739245,5,Detractor,Mortgage,01/12/2016,Web,Closed with explanation,Yes
1740454,6,Detractor,Mortgage,01/13/2016,Web,Closed,Yes
1528417,6,Detractor,Student loan,08/20/2015,Web,Closed with explanation,Yes
1823122,7,Passive,Mortgage,03/08/2016,Web,Closed with explanation,Yes
1797880,7,Passive,Mortgage,02/22/2016,Web,Closed with explanation,Yes
1696038,7,Passive,Mortgage,12/14/2015,Web,Closed,Yes
1746152,6,Detractor,Credit card or prepaid card,01/16/2016,Web,Closed with explanation,Yes
1746929,8,Passive,Credit card or prepaid card,01/19/2016,Web,Closed with explanation,Yes
1777639,8,Passive,Credit card or prepaid card,02/09/2016,Web,Closed with explanation,Yes
1635017,7,Passive,Checking or savings account,11/02/2015,Web,Closed,Yes
1735206,6,Detractor,Mortgage,01/10/2016,Web,Closed with explanation,Yes
1741441,8,Passive,Credit card or prepaid card,01/15/2016,Web,Closed with explanation,Yes
1745672,9,Promoter,Mortgage,01/15/2016,Web,Closed with explanation,Yes
1305342,7,Passive,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1746582,8,Passive,Credit card or prepaid card,01/18/2016,Web,Closed with explanation,Yes
1754683,7,Passive,Credit card or prepaid card,01/22/2016,Web,Closed with monetary relief,Yes
1745875,8,Passive,Checking or savings account,01/16/2016,Web,Closed with explanation,Yes
1832256,7,Passive,Mortgage,03/16/2016,Web,Closed with explanation,Yes
1760918,9,Promoter,Credit card or prepaid card,01/27/2016,Web,Closed with non-monetary relief,Yes
1773381,8,Passive,Mortgage,02/05/2016,Web,Closed,Yes
1796838,8,Passive,Mortgage,02/22/2016,Web,Closed with explanation,Yes
1682971,7,Passive,Credit card or prepaid card,12/04/2015,Web,Closed with monetary relief,Yes
1807755,10,Promoter,Credit card or prepaid card,02/29/2016,Web,Closed with monetary relief,Yes
1792262,9,Promoter,Credit card or prepaid card,02/17/2016,Web,Closed with monetary relief,Yes
1681592,5,Detractor,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1753260,8,Passive,Credit card or prepaid card,01/22/2016,Web,Closed with explanation,Yes
1744667,9,Promoter,Credit card or prepaid card,01/15/2016,Web,Closed with explanation,Yes
1752365,7,Passive,Personal loan,01/21/2016,Web,Closed with explanation,Yes
1717409,10,Promoter,Credit card or prepaid card,12/27/2015,Web,Closed with non-monetary relief,Yes
1714592,6,Detractor,Personal loan,12/23/2015,Web,Closed with explanation,Yes
1736884,7,Passive,Credit card or prepaid card,01/11/2016,Web,Closed with explanation,Yes
1735896,8,Passive,Personal loan,01/11/2016,Web,Closed with explanation,Yes
1766530,7,Passive,Credit card or prepaid card,02/01/2016,Web,Closed with explanation,Yes
1739605,8,Passive,Mortgage,01/14/2016,Web,Closed with explanation,Yes
1747544,9,Promoter,Mortgage,01/19/2016,Web,Closed with explanation,Yes
1798776,10,Promoter,Personal loan,02/22/2016,Web,Closed with monetary relief,Yes
1738770,9,Promoter,Mortgage,01/13/2016,Web,Closed with explanation,Yes
1833007,6,Detractor,Credit card or prepaid card,03/15/2016,Web,Closed with explanation,Yes
1840495,6,Detractor,Credit card or prepaid card,03/19/2016,Web,Closed with explanation,Yes
1738323,3,Detractor,Mortgage,01/13/2016,Web,Untimely response,No
1731651,7,Passive,Student loan,01/07/2016,Web,Closed with explanation,Yes
1739213,7,Passive,Credit card or prepaid card,01/12/2016,Web,Closed with explanation,Yes
1836478,6,Detractor,Credit card or prepaid card,03/17/2016,Web,Closed with explanation,Yes
1716368,8,Passive,Credit card or prepaid card,12/24/2015,Web,Closed with monetary relief,Yes
1829387,7,Passive,Mortgage,03/12/2016,Web,Closed with explanation,Yes
1842332,7,Passive,Credit card or prepaid card,03/21/2016,Web,Closed with explanation,Yes
1702221,10,Promoter,Personal loan,12/16/2015,Web,Closed with non-monetary relief,Yes
1707631,6,Detractor,Mortgage,12/19/2015,Web,Closed with explanation,Yes
1724550,8,Passive,Mortgage,01/01/2016,Web,Closed with explanation,Yes
1783204,8,Passive,Credit card or prepaid card,02/12/2016,Web,Closed with monetary relief,Yes
1785986,7,Passive,Mortgage,02/12/2016,Web,Closed with explanation,Yes
1744110,8,Passive,Student loan,01/15/2016,Web,Closed with explanation,Yes
1744648,9,Promoter,Mortgage,01/17/2016,Web,Closed with explanation,Yes
1685940,10,Promoter,Mortgage,12/07/2015,Web,Closed with explanation,Yes
1757554,6,Detractor,Credit card or prepaid card,01/26/2016,Web,Closed with explanation,Yes
1807401,6,Detractor,Student loan,02/27/2016,Web,Closed with explanation,Yes
1759752,4,Detractor,Mortgage,01/27/2016,Web,Closed with explanation,Yes
1836417,8,Passive,Mortgage,03/17/2016,Web,Closed with explanation,Yes
1778241,10,Promoter,Credit card or prepaid card,02/08/2016,Web,Closed with monetary relief,Yes
1797964,9,Promoter,Credit card or prepaid card,02/22/2016,Web,Closed with monetary relief,Yes
1840239,10,Promoter,Checking or savings account,03/19/2016,Web,Closed with monetary relief,Yes
1758812,7,Passive,Credit card or prepaid card,01/26/2016,Web,Closed with explanation,Yes
1670744,8,Passive,Mortgage,11/24/2015,Web,Closed with explanation,Yes
1747343,7,Passive,Mortgage,01/20/2016,Web,Closed with explanation,Yes
1821464,9,Promoter,Checking or savings account,03/08/2016,Web,Closed with monetary relief,Yes
1729984,10,Promoter,Credit card or prepaid card,01/06/2016,Web,Closed with monetary relief,Yes
1723714,6,Detractor,Mortgage,12/31/2015,Web,Closed with explanation,Yes
1711531,9,Promoter,Mortgage,12/21/2015,Web,Closed with explanation,Yes
1724444,7,Passive,Mortgage,12/31/2015,Web,Closed with explanation,Yes
1798765,7,Passive,Mortgage,02/23/2016,Web,Closed with explanation,Yes
1746473,4,Detractor,Mortgage,01/18/2016,Web,Closed with explanation,Yes
1782874,7,Passive,Mortgage,02/10/2016,Web,Closed with explanation,Yes
1742437,7,Passive,Credit card or prepaid card,01/13/2016,Web,Closed with explanation,Yes
1797270,10,Promoter,Credit card or prepaid card,02/23/2016,Web,Closed with monetary relief,Yes
1844180,8,Passive,Mortgage,03/23/2016,Web,Closed with explanation,Yes
1807514,8,Passive,Credit card or prepaid card,02/28/2016,Web,Closed with monetary relief,Yes
1785633,9,Promoter,Credit card or prepaid card,02/12/2016,Web,Closed with monetary relief,Yes
1678932,10,Promoter,Personal loan,12/02/2015,Web,Closed with non-monetary relief,Yes
1780483,8,Passive,Credit card or prepaid card,02/09/2016,Web,Closed with monetary relief,Yes
1821791,6,Detractor,Mortgage,03/08/2016,Web,Closed with explanation,Yes
1806566,6,Detractor,Mortgage,02/26/2016,Web,Closed with explanation,Yes
1734070,7,Passive,Checking or savings account,01/08/2016,Web,Closed with explanation,Yes
1847242,6,Detractor,Credit card or prepaid card,03/23/2016,Web,Closed with explanation,Yes
1782007,10,Promoter,Credit card or prepaid card,02/10/2016,Web,Closed with monetary relief,Yes
1744075,7,Passive,Checking or savings account,01/18/2016,Web,Closed with explanation,Yes
1677193,7,Passive,Personal loan,12/01/2015,Web,Closed with explanation,Yes
1757248,5,Detractor,Mortgage,01/25/2016,Web,Closed with explanation,Yes
1811917,6,Detractor,Mortgage,03/01/2016,Web,Closed with explanation,Yes
1810834,7,Passive,Mortgage,03/01/2016,Web,Closed with explanation,Yes
1807177,7,Passive,Mortgage,02/26/2016,Web,Closed with explanation,Yes
1785669,8,Passive,Mortgage,02/12/2016,Web,Closed with explanation,Yes
1816624,9,Promoter,Checking or savings account,03/04/2016,Web,Closed with monetary relief,Yes
1718512,8,Passive,Checking or savings account,12/28/2015,Web,Closed with monetary relief,Yes
1831722,8,Passive,Checking or savings account,03/14/2016,Web,Closed with explanation,Yes
1810858,8,Passive,Mortgage,03/02/2016,Web,Closed with explanation,Yes
1842336,9,Promoter,Credit card or prepaid card,03/22/2016,Web,Closed with explanation,Yes
1768067,8,Passive,Credit card or prepaid card,02/01/2016,Web,Closed with explanation,Yes
1718782,7,Passive,Mortgage,12/28/2015,Web,Closed with explanation,Yes
1812450,7,Passive,Mortgage,03/02/2016,Web,Closed with explanation,Yes
1815839,6,Detractor,Mortgage,03/03/2016,Web,Closed with explanation,Yes
1735887,6,Detractor,Credit card or prepaid card,01/11/2016,Web,Closed with explanation,Yes
1746700,8,Passive,Mortgage,01/18/2016,Web,Closed with explanation,Yes
1812282,6,Detractor,Mortgage,03/03/2016,Web,Closed with explanation,Yes
1715321,8,Passive,Checking or savings account,12/23/2015,Web,Closed with explanation,Yes
1806374,7,Passive,Mortgage,02/26/2016,Web,Closed with explanation,Yes
1742276,6,Detractor,Credit card or prepaid card,01/15/2016,Web,Closed with explanation,Yes
1827574,8,Passive,Mortgage,03/11/2016,Web,Closed with explanation,Yes
1829227,9,Promoter,Mortgage,03/11/2016,Web,Closed with explanation,Yes
1778421,9,Promoter,Credit card or prepaid card,02/09/2016,Web,Closed with monetary relief,Yes
1851336,9,Promoter,Mortgage,03/26/2016,Web,Closed with monetary relief,Yes
1745408,8,Passive,Checking or savings account,01/16/2016,Web,Closed with explanation,Yes
1729896,7,Passive,Mortgage,01/06/2016,Web,Closed with explanation,Yes
1735366,6,Detractor,Mortgage,01/11/2016,Web,Closed with explanation,Yes
1661949,6,Detractor,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1783658,9,Promoter,Credit card or prepaid card,02/11/2016,Web,Closed with monetary relief,Yes
1717882,6,Detractor,Mortgage,12/29/2015,Web,Closed with explanation,Yes
1754195,4,Detractor,Credit card or prepaid card,01/23/2016,Web,Closed with explanation,Yes
1845947,8,Passive,Checking or savings account,03/23/2016,Web,Closed with explanation,Yes
1821905,5,Detractor,Mortgage,03/08/2016,Web,Closed with explanation,Yes
1836919,8,Passive,Checking or savings account,03/17/2016,Web,Closed with explanation,Yes
1741048,5,Detractor,Mortgage,01/14/2016,Web,Closed,Yes
1805727,7,Passive,Mortgage,02/26/2016,Web,Closed with explanation,Yes
1830068,8,Passive,Student loan,03/14/2016,Web,Closed with explanation,Yes
1846116,8,Passive,Personal loan,03/23/2016,Web,Closed with monetary relief,Yes
1675591,9,Promoter,Mortgage,11/30/2015,Web,Closed with explanation,Yes
1810051,8,Passive,Mortgage,02/29/2016,Web,Closed with explanation,Yes
1843472,7,Passive,Mortgage,03/23/2016,Web,Closed with explanation,Yes
1631997,6,Detractor,Student loan,10/29/2015,Web,Closed with explanation,Yes
1837584,8,Passive,Credit card or prepaid card,03/18/2016,Web,Closed with non-monetary relief,Yes
1719713,7,Passive,Mortgage,12/30/2015,Web,Closed with explanation,Yes
1837548,8,Passive,Credit card or prepaid card,03/18/2016,Web,Closed with explanation,Yes
1829104,4,Detractor,Personal loan,03/11/2016,Web,Closed with explanation,No
1784454,8,Passive,Personal loan,02/11/2016,Web,Closed with non-monetary relief,Yes
1773138,9,Promoter,Mortgage,02/05/2016,Web,Closed with explanation,Yes
1754461,9,Promoter,Mortgage,01/22/2016,Web,Closed with explanation,Yes
1749518,6,Detractor,Student loan,01/20/2016,Web,Closed with explanation,Yes
1799853,8,Passive,Credit card or prepaid card,02/23/2016,Web,Closed with explanation,Yes
1837273,7,Passive,Credit card or prepaid card,03/18/2016,Web,Closed with explanation,Yes
1817484,8,Passive,Checking or savings account,03/05/2016,Web,Closed with monetary relief,Yes
1826219,8,Passive,Checking or savings account,03/10/2016,Web,Closed with explanation,Yes
1654479,7,Passive,Credit card or prepaid card,11/13/2015,Web,Closed with explanation,Yes
1717071,9,Promoter,Checking or savings account,12/26/2015,Web,Closed with monetary relief,Yes
1735833,8,Passive,Mortgage,01/11/2016,Web,Closed with explanation,Yes
1788924,7,Passive,Mortgage,02/16/2016,Web,Closed with explanation,Yes
1802546,7,Passive,Mortgage,02/24/2016,Web,Closed,Yes
1828757,8,Passive,Credit card or prepaid card,03/11/2016,Web,Closed with monetary relief,Yes
1839986,8,Passive,Mortgage,03/18/2016,Web,Closed with explanation,Yes
1775921,7,Passive,Credit card or prepaid card,02/05/2016,Web,Closed with monetary relief,Yes
1848522,7,Passive,Checking or savings account,03/24/2016,Web,Closed with explanation,Yes
1759280,2,Detractor,Checking or savings account,01/26/2016,Web,Closed with explanation,No
1828731,8,Passive,Checking or savings account,03/11/2016,Web,Closed with explanation,Yes
1735132,10,Promoter,Student loan,01/10/2016,Web,Closed with monetary relief,Yes
1643122,8,Passive,Credit card or prepaid card,11/06/2015,Web,Closed with explanation,Yes
1735060,7,Passive,Mortgage,01/09/2016,Web,Closed with explanation,Yes
1797782,8,Passive,Student loan,02/22/2016,Web,Closed with explanation,Yes
1623996,7,Passive,Credit card or prepaid card,10/26/2015,Web,Closed with explanation,Yes
1821452,6,Detractor,Credit card or prepaid card,03/08/2016,Web,Closed,Yes
1809615,8,Passive,Mortgage,03/01/2016,Web,Closed with explanation,Yes
1787600,10,Promoter,Credit card or prepaid card,02/15/2016,Web,Closed with monetary relief,Yes
1790251,7,Passive,Credit card or prepaid card,02/17/2016,Web,Closed with explanation,Yes
1818772,6,Detractor,Checking or savings account,03/06/2016,Web,Closed with explanation,Yes
1833546,7,Passive,Credit card or prepaid card,03/15/2016,Web,Closed with explanation,Yes
1712195,5,Detractor,Mortgage,12/22/2015,Web,Closed,Yes
1787397,6,Detractor,Personal loan,02/14/2016,Web,Closed with explanation,Yes
1317993,7,Passive,Student loan,04/06/2015,Web,Closed with explanation,Yes
1809988,10,Promoter,Checking or savings account,02/29/2016,Web,Closed with monetary relief,Yes
1749678,5,Detractor,Personal loan,01/20/2016,Web,Closed with explanation,Yes
1802858,7,Passive,Student loan,02/24/2016,Web,Closed with monetary relief,Yes
1717112,6,Detractor,Mortgage,12/26/2015,Web,Closed with explanation,Yes
1841574,7,Passive,Credit card or prepaid card,03/21/2016,Web,Closed with explanation,Yes
1742665,9,Promoter,Mortgage,01/14/2016,Web,Closed with explanation,Yes
1695398,8,Passive,Mortgage,12/14/2015,Web,Closed with explanation,Yes
1728401,7,Passive,Credit card or prepaid card,01/05/2016,Web,Closed with non-monetary relief,Yes
1363835,8,Passive,Personal loan,05/06/2015,Web,Closed with explanation,Yes
1829349,7,Passive,Personal loan,03/12/2016,Web,Closed with explanation,Yes
1619478,7,Passive,Checking or savings account,10/22/2015,Web,Closed with explanation,Yes
1828733,7,Passive,Mortgage,03/11/2016,Web,Closed with explanation,Yes
1618033,6,Detractor,Credit card or prepaid card,10/21/2015,Web,Closed with explanation,Yes
1775246,7,Passive,Mortgage,02/05/2016,Web,Closed with explanation,Yes
1751722,7,Passive,Mortgage,01/21/2016,Web,Closed with explanation,Yes
1822729,9,Promoter,Checking or savings account,03/08/2016,Web,Closed with monetary relief,Yes
1825222,8,Passive,Checking or savings account,03/09/2016,Web,Closed with non-monetary relief,Yes
1826749,7,Passive,Mortgage,03/10/2016,Web,Closed with explanation,Yes
1833466,9,Promoter,Mortgage,03/15/2016,Web,Closed with non-monetary relief,Yes
1732792,7,Passive,Credit card or prepaid card,01/07/2016,Web,Closed with explanation,Yes
1684961,10,Promoter,Credit card or prepaid card,12/06/2015,Web,Closed with monetary relief,Yes
1725958,8,Passive,Credit card or prepaid card,01/04/2016,Web,Closed with explanation,Yes
1742633,6,Detractor,Student loan,01/14/2016,Web,Closed with explanation,Yes
1741139,5,Detractor,Mortgage,01/13/2016,Web,Closed with explanation,Yes
1759403,7,Passive,Personal loan,01/26/2016,Web,Closed with explanation,Yes
1740882,8,Passive,Credit card or prepaid card,01/13/2016,Web,Closed with explanation,Yes
1797425,6,Detractor,Mortgage,02/22/2016,Web,Closed with explanation,Yes
1740178,8,Passive,Student loan,01/14/2016,Web,Closed with explanation,Yes
1329154,8,Passive,Student loan,04/14/2015,Web,Closed with explanation,Yes
1603101,9,Promoter,Student loan,10/12/2015,Web,Closed with explanation,Yes
1772742,6,Detractor,Mortgage,02/04/2016,Web,Closed with explanation,Yes
1831133,9,Promoter,Credit card or prepaid card,03/14/2016,Web,Closed with monetary relief,Yes
1822062,9,Promoter,Mortgage,03/08/2016,Web,Closed with non-monetary relief,Yes
1737770,8,Passive,Credit card or prepaid card,01/12/2016,Web,Closed with explanation,Yes
1746637,8,Passive,Credit card or prepaid card,01/18/2016,Web,Closed with explanation,Yes
1725280,7,Passive,Mortgage,01/05/2016,Web,Closed with explanation,Yes
1833531,7,Passive,Credit card or prepaid card,03/15/2016,Web,Closed with explanation,Yes
1831727,8,Passive,Checking or savings account,03/14/2016,Web,Closed with monetary relief,Yes
1762849,2,Detractor,Personal loan,01/29/2016,Web,Untimely response,No
1741525,3,Detractor,Mortgage,01/14/2016,Web,Untimely response,No
1379216,10,Promoter,Mortgage,05/16/2015,Web,Closed with monetary relief,Yes
1792804,9,Promoter,Credit card or prepaid card,02/18/2016,Web,Closed with non-monetary relief,Yes
1746713,7,Passive,Mortgage,01/18/2016,Web,Closed with explanation,Yes
1784870,7,Passive,Mortgage,02/11/2016,Web,Closed with explanation,Yes
